date_key,date,year,month,month_name,iso_year,iso_week,iso_yearweek,week_start_date,store_code,store_name,orders,net_revenue,aov,units,asp,units_per_order
20210116,2021-01-16,2021,1,January,2021,2,202102,2021-01-11,PA,Pasion Albiverde (Store),1,199.99,199.99,1.000,199.99,1.00
20210118,2021-01-18,2021,1,January,2021,3,202103,2021-01-18,PA,Pasion Albiverde (Store),1,99.99,99.99,1.000,99.99,1.00
20210120,2021-01-20,2021,1,January,2021,3,202103,2021-01-18,PA,Pasion Albiverde (Store),1,120.00,120.00,4.000,30.00,4.00
20210121,2021-01-21,2021,1,January,2021,3,202103,2021-01-18,PA,Pasion Albiverde (Store),10,1033.96,103.40,30.000,34.47,3.00
20210122,2021-01-22,2021,1,January,2021,3,202103,2021-01-18,PA,Pasion Albiverde (Store),2,89.99,45.00,3.000,30.00,1.50
20210123,2021-01-23,2021,1,January,2021,3,202103,2021-01-18,PA,Pasion Albiverde (Store),5,544.99,109.00,10.000,54.50,2.00
20210124,2021-01-24,2021,1,January,2021,3,202103,2021-01-18,PA,Pasion Albiverde (Store),2,224.98,112.49,7.000,32.14,3.50
20210125,2021-01-25,2021,1,January,2021,4,202104,2021-01-25,PA,Pasion Albiverde (Store),5,439.99,88.00,13.000,33.85,2.60
20210126,2021-01-26,2021,1,January,2021,4,202104,2021-01-25,PA,Pasion Albiverde (Store),1,140.00,140.00,4.000,35.00,4.00
20210127,2021-01-27,2021,1,January,2021,4,202104,2021-01-25,PA,Pasion Albiverde (Store),3,155.00,51.67,5.000,31.00,1.67
20210128,2021-01-28,2021,1,January,2021,4,202104,2021-01-25,PA,Pasion Albiverde (Store),4,518.98,129.75,11.000,47.18,2.75
20210129,2021-01-29,2021,1,January,2021,4,202104,2021-01-25,PA,Pasion Albiverde (Store),3,254.00,84.67,5.000,50.80,1.67
20210130,2021-01-30,2021,1,January,2021,4,202104,2021-01-25,PA,Pasion Albiverde (Store),3,598.97,199.66,9.000,66.55,3.00
20210131,2021-01-31,2021,1,January,2021,4,202104,2021-01-25,PA,Pasion Albiverde (Store),2,270.00,135.00,6.000,45.00,3.00
20210201,2021-02-01,2021,2,February,2021,5,202105,2021-02-01,PA,Pasion Albiverde (Store),8,948.98,118.62,19.000,49.95,2.38
20210202,2021-02-02,2021,2,February,2021,5,202105,2021-02-01,PA,Pasion Albiverde (Store),1,35.00,35.00,1.000,35.00,1.00
20210203,2021-02-03,2021,2,February,2021,5,202105,2021-02-01,PA,Pasion Albiverde (Store),2,154.00,77.00,3.000,51.33,1.50
20210204,2021-02-04,2021,2,February,2021,5,202105,2021-02-01,PA,Pasion Albiverde (Store),8,668.96,83.62,18.000,37.16,2.25
20210205,2021-02-05,2021,2,February,2021,5,202105,2021-02-01,PA,Pasion Albiverde (Store),6,533.97,89.00,10.000,53.40,1.67
20210207,2021-02-07,2021,2,February,2021,5,202105,2021-02-01,PA,Pasion Albiverde (Store),3,154.99,51.66,4.000,38.75,1.33
20210208,2021-02-08,2021,2,February,2021,6,202106,2021-02-08,PA,Pasion Albiverde (Store),4,263.98,66.00,7.000,37.71,1.75
20210209,2021-02-09,2021,2,February,2021,6,202106,2021-02-08,PA,Pasion Albiverde (Store),3,299.98,99.99,4.000,75.00,1.33
20210210,2021-02-10,2021,2,February,2021,6,202106,2021-02-08,PA,Pasion Albiverde (Store),1,70.00,70.00,2.000,35.00,2.00
20210211,2021-02-11,2021,2,February,2021,6,202106,2021-02-08,PA,Pasion Albiverde (Store),8,883.97,110.50,18.000,49.11,2.25
20210212,2021-02-12,2021,2,February,2021,6,202106,2021-02-08,PA,Pasion Albiverde (Store),5,693.96,138.79,15.000,46.26,3.00
20210213,2021-02-13,2021,2,February,2021,6,202106,2021-02-08,PA,Pasion Albiverde (Store),1,85.00,85.00,1.000,85.00,1.00
20210214,2021-02-14,2021,2,February,2021,6,202106,2021-02-08,PA,Pasion Albiverde (Store),1,129.99,129.99,1.000,129.99,1.00
20210221,2021-02-21,2021,2,February,2021,7,202107,2021-02-15,PA,Pasion Albiverde (Store),1,70.00,70.00,2.000,35.00,2.00
20210223,2021-02-23,2021,2,February,2021,8,202108,2021-02-22,PA,Pasion Albiverde (Store),1,85.00,85.00,1.000,85.00,1.00
20210225,2021-02-25,2021,2,February,2021,8,202108,2021-02-22,PA,Pasion Albiverde (Store),3,239.97,79.99,3.000,79.99,1.00
20210227,2021-02-27,2021,2,February,2021,8,202108,2021-02-22,PA,Pasion Albiverde (Store),3,239.97,79.99,3.000,79.99,1.00
20210301,2021-03-01,2021,3,March,2021,9,202109,2021-03-01,PA,Pasion Albiverde (Store),4,274.97,68.74,4.000,68.74,1.00
20210302,2021-03-02,2021,3,March,2021,9,202109,2021-03-01,PA,Pasion Albiverde (Store),2,159.98,79.99,2.000,79.99,1.00
20210305,2021-03-05,2021,3,March,2021,9,202109,2021-03-01,PA,Pasion Albiverde (Store),2,159.98,79.99,2.000,79.99,1.00
20210306,2021-03-06,2021,3,March,2021,9,202109,2021-03-01,PA,Pasion Albiverde (Store),1,79.99,79.99,1.000,79.99,1.00
20210309,2021-03-09,2021,3,March,2021,10,202110,2021-03-08,PA,Pasion Albiverde (Store),5,659.94,131.99,12.000,55.00,2.40
20210310,2021-03-10,2021,3,March,2021,10,202110,2021-03-08,PA,Pasion Albiverde (Store),14,1369.77,97.84,29.000,47.23,2.07
20210311,2021-03-11,2021,3,March,2021,10,202110,2021-03-08,PA,Pasion Albiverde (Store),9,869.90,96.66,21.000,41.42,2.33
20210311,2021-03-11,2021,3,March,2021,10,202110,2021-03-08,RBN,Rabbona,1,89.99,89.99,1.000,89.99,1.00
20210312,2021-03-12,2021,3,March,2021,10,202110,2021-03-08,PA,Pasion Albiverde (Store),11,1239.85,112.71,27.000,45.92,2.45
20210313,2021-03-13,2021,3,March,2021,10,202110,2021-03-08,PA,Pasion Albiverde (Store),8,764.88,95.61,19.000,40.26,2.38
20210314,2021-03-14,2021,3,March,2021,10,202110,2021-03-08,PA,Pasion Albiverde (Store),8,849.87,106.23,18.000,47.22,2.25
20210315,2021-03-15,2021,3,March,2021,11,202111,2021-03-15,PA,Pasion Albiverde (Store),14,1148.87,82.06,27.000,42.55,1.93
20210316,2021-03-16,2021,3,March,2021,11,202111,2021-03-15,PA,Pasion Albiverde (Store),31,2229.58,71.92,56.000,39.81,1.81
20210317,2021-03-17,2021,3,March,2021,11,202111,2021-03-15,PA,Pasion Albiverde (Store),21,2104.66,100.22,41.000,51.33,1.95
20210318,2021-03-18,2021,3,March,2021,11,202111,2021-03-15,PA,Pasion Albiverde (Store),28,2819.51,100.70,56.000,50.35,2.00
20210319,2021-03-19,2021,3,March,2021,11,202111,2021-03-15,PA,Pasion Albiverde (Store),25,2418.63,96.75,45.000,53.75,1.80
20210319,2021-03-19,2021,3,March,2021,11,202111,2021-03-15,RBN,Rabbona,1,120.59,120.59,2.000,60.30,2.00
20210320,2021-03-20,2021,3,March,2021,11,202111,2021-03-15,PA,Pasion Albiverde (Store),1,89.99,89.99,2.000,45.00,2.00
20210322,2021-03-22,2021,3,March,2021,12,202112,2021-03-22,PA,Pasion Albiverde (Store),1,129.99,129.99,1.000,129.99,1.00
20210323,2021-03-23,2021,3,March,2021,12,202112,2021-03-22,PA,Pasion Albiverde (Store),1,79.98,79.98,2.000,39.99,2.00
20210324,2021-03-24,2021,3,March,2021,12,202112,2021-03-22,PA,Pasion Albiverde (Store),1,79.98,79.98,2.000,39.99,2.00
20210325,2021-03-25,2021,3,March,2021,12,202112,2021-03-22,PA,Pasion Albiverde (Store),2,119.98,59.99,2.000,59.99,1.00
20210326,2021-03-26,2021,3,March,2021,12,202112,2021-03-22,PA,Pasion Albiverde (Store),3,199.95,66.65,5.000,39.99,1.67
20210329,2021-03-29,2021,3,March,2021,13,202113,2021-03-29,PA,Pasion Albiverde (Store),1,79.99,79.99,1.000,79.99,1.00
20210402,2021-04-02,2021,4,April,2021,13,202113,2021-03-29,PA,Pasion Albiverde (Store),1,149.99,149.99,1.000,149.99,1.00
20210403,2021-04-03,2021,4,April,2021,13,202113,2021-03-29,PA,Pasion Albiverde (Store),8,1074.88,134.36,16.000,67.18,2.00
20210404,2021-04-04,2021,4,April,2021,13,202113,2021-03-29,PA,Pasion Albiverde (Store),1,49.99,49.99,1.000,49.99,1.00
20210405,2021-04-05,2021,4,April,2021,14,202114,2021-04-05,PA,Pasion Albiverde (Store),2,279.95,139.98,5.000,55.99,2.50
20210405,2021-04-05,2021,4,April,2021,14,202114,2021-04-05,RBN,Rabbona,2,149.97,74.99,3.000,49.99,1.50
20210406,2021-04-06,2021,4,April,2021,14,202114,2021-04-05,PA,Pasion Albiverde (Store),4,524.93,131.23,8.000,65.62,2.00
20210406,2021-04-06,2021,4,April,2021,14,202114,2021-04-05,RBN,Rabbona,1,115.00,115.00,1.000,115.00,1.00
20210407,2021-04-07,2021,4,April,2021,14,202114,2021-04-05,PA,Pasion Albiverde (Store),4,429.96,107.49,6.000,71.66,1.50
20210407,2021-04-07,2021,4,April,2021,14,202114,2021-04-05,RBN,Rabbona,2,222.99,111.50,2.000,111.50,1.00
20210408,2021-04-08,2021,4,April,2021,14,202114,2021-04-05,PA,Pasion Albiverde (Store),9,819.91,91.10,16.000,51.24,1.78
20210409,2021-04-09,2021,4,April,2021,14,202114,2021-04-05,PA,Pasion Albiverde (Store),7,1879.83,268.55,25.000,75.19,3.57
20210410,2021-04-10,2021,4,April,2021,14,202114,2021-04-05,PA,Pasion Albiverde (Store),4,444.93,111.23,8.000,55.62,2.00
20210411,2021-04-11,2021,4,April,2021,14,202114,2021-04-05,PA,Pasion Albiverde (Store),2,359.96,179.98,4.000,89.99,2.00
20210411,2021-04-11,2021,4,April,2021,14,202114,2021-04-05,RBN,Rabbona,1,79.99,79.99,3.000,26.66,3.00
20210412,2021-04-12,2021,4,April,2021,15,202115,2021-04-12,PA,Pasion Albiverde (Store),8,989.85,123.73,15.000,65.99,1.88
20210412,2021-04-12,2021,4,April,2021,15,202115,2021-04-12,RBN,Rabbona,1,49.99,49.99,1.000,49.99,1.00
20210413,2021-04-13,2021,4,April,2021,15,202115,2021-04-12,PA,Pasion Albiverde (Store),4,364.97,91.24,4.000,91.24,1.00
20210413,2021-04-13,2021,4,April,2021,15,202115,2021-04-12,RBN,Rabbona,1,49.99,49.99,1.000,49.99,1.00
20210414,2021-04-14,2021,4,April,2021,15,202115,2021-04-12,PA,Pasion Albiverde (Store),3,434.96,144.99,5.000,86.99,1.67
20210414,2021-04-14,2021,4,April,2021,15,202115,2021-04-12,RBN,Rabbona,1,49.99,49.99,1.000,49.99,1.00
20210416,2021-04-16,2021,4,April,2021,15,202115,2021-04-12,PA,Pasion Albiverde (Store),1,49.99,49.99,1.000,49.99,1.00
20210421,2021-04-21,2021,4,April,2021,16,202116,2021-04-19,PA,Pasion Albiverde (Store),1,99.98,99.98,2.000,49.99,2.00
20210502,2021-05-02,2021,5,May,2021,17,202117,2021-04-26,PA,Pasion Albiverde (Store),2,230.00,115.00,2.000,115.00,1.00
20210503,2021-05-03,2021,5,May,2021,18,202118,2021-05-03,PA,Pasion Albiverde (Store),1,49.99,49.99,1.000,49.99,1.00
20210504,2021-05-04,2021,5,May,2021,18,202118,2021-05-03,PA,Pasion Albiverde (Store),4,492.97,123.24,5.000,98.59,1.25
20210505,2021-05-05,2021,5,May,2021,18,202118,2021-05-03,PA,Pasion Albiverde (Store),4,820.96,205.24,7.000,117.28,1.75
20210507,2021-05-07,2021,5,May,2021,18,202118,2021-05-03,PA,Pasion Albiverde (Store),5,1397.94,279.59,15.000,93.20,3.00
20210508,2021-05-08,2021,5,May,2021,18,202118,2021-05-03,PA,Pasion Albiverde (Store),1,139.99,139.99,1.000,139.99,1.00
20210509,2021-05-09,2021,5,May,2021,18,202118,2021-05-03,PA,Pasion Albiverde (Store),2,164.99,82.50,3.000,55.00,1.50
20210510,2021-05-10,2021,5,May,2021,19,202119,2021-05-10,PA,Pasion Albiverde (Store),2,277.99,139.00,2.000,139.00,1.00
20210511,2021-05-11,2021,5,May,2021,19,202119,2021-05-10,PA,Pasion Albiverde (Store),3,497.98,165.99,5.000,99.60,1.67
20210512,2021-05-12,2021,5,May,2021,19,202119,2021-05-10,PA,Pasion Albiverde (Store),5,509.94,101.99,7.000,72.85,1.40
20210512,2021-05-12,2021,5,May,2021,19,202119,2021-05-10,RBN,Rabbona,1,119.99,119.99,1.000,119.99,1.00
20210513,2021-05-13,2021,5,May,2021,19,202119,2021-05-10,PA,Pasion Albiverde (Store),1,129.98,129.98,2.000,64.99,2.00
20210514,2021-05-14,2021,5,May,2021,19,202119,2021-05-10,PA,Pasion Albiverde (Store),5,950.95,190.19,8.000,118.87,1.60
20210515,2021-05-15,2021,5,May,2021,19,202119,2021-05-10,PA,Pasion Albiverde (Store),1,129.99,129.99,1.000,129.99,1.00
20210517,2021-05-17,2021,5,May,2021,20,202120,2021-05-17,PA,Pasion Albiverde (Store),3,374.96,124.99,5.000,74.99,1.67
20210518,2021-05-18,2021,5,May,2021,20,202120,2021-05-17,PA,Pasion Albiverde (Store),1,49.99,49.99,1.000,49.99,1.00
20210520,2021-05-20,2021,5,May,2021,20,202120,2021-05-17,PA,Pasion Albiverde (Store),3,950.97,316.99,9.000,105.66,3.00
20210520,2021-05-20,2021,5,May,2021,20,202120,2021-05-17,RBN,Rabbona,2,358.98,179.49,3.000,119.66,1.50
20210521,2021-05-21,2021,5,May,2021,20,202120,2021-05-17,PA,Pasion Albiverde (Store),5,657.44,131.49,12.000,54.79,2.40
20210522,2021-05-22,2021,5,May,2021,20,202120,2021-05-17,PA,Pasion Albiverde (Store),2,322.50,161.25,4.000,80.63,2.00
20210524,2021-05-24,2021,5,May,2021,21,202121,2021-05-24,PA,Pasion Albiverde (Store),7,499.93,71.42,12.000,41.66,1.71
20210525,2021-05-25,2021,5,May,2021,21,202121,2021-05-24,PA,Pasion Albiverde (Store),4,364.96,91.24,7.000,52.14,1.75
20210525,2021-05-25,2021,5,May,2021,21,202121,2021-05-24,RBN,Rabbona,1,259.98,259.98,2.000,129.99,2.00
20210526,2021-05-26,2021,5,May,2021,21,202121,2021-05-24,PA,Pasion Albiverde (Store),8,609.91,76.24,17.000,35.88,2.13
20210527,2021-05-27,2021,5,May,2021,21,202121,2021-05-24,PA,Pasion Albiverde (Store),2,314.96,157.48,8.000,39.37,4.00
20210531,2021-05-31,2021,5,May,2021,22,202122,2021-05-31,RBN,Rabbona,1,99.99,99.99,1.000,99.99,1.00
20210601,2021-06-01,2021,6,June,2021,22,202122,2021-05-31,PA,Pasion Albiverde (Store),2,549.95,274.98,6.000,91.66,3.00
20210601,2021-06-01,2021,6,June,2021,22,202122,2021-05-31,RBN,Rabbona,2,99.99,50.00,2.000,50.00,1.00
20210602,2021-06-02,2021,6,June,2021,22,202122,2021-05-31,RBN,Rabbona,2,199.98,99.99,2.000,99.99,1.00
20210604,2021-06-04,2021,6,June,2021,22,202122,2021-05-31,RBN,Rabbona,3,412.97,137.66,4.000,103.24,1.33
20210608,2021-06-08,2021,6,June,2021,23,202123,2021-06-07,PA,Pasion Albiverde (Store),1,129.99,129.99,1.000,129.99,1.00
20210609,2021-06-09,2021,6,June,2021,23,202123,2021-06-07,PA,Pasion Albiverde (Store),1,134.98,134.98,3.000,44.99,3.00
20210611,2021-06-11,2021,6,June,2021,23,202123,2021-06-07,PA,Pasion Albiverde (Store),16,3736.81,233.55,25.000,149.47,1.56
20210612,2021-06-12,2021,6,June,2021,23,202123,2021-06-07,PA,Pasion Albiverde (Store),8,1491.92,186.49,12.000,124.33,1.50
20210613,2021-06-13,2021,6,June,2021,23,202123,2021-06-07,PA,Pasion Albiverde (Store),3,396.98,132.33,3.000,132.33,1.00
20210614,2021-06-14,2021,6,June,2021,24,202124,2021-06-14,PA,Pasion Albiverde (Store),11,2699.90,245.45,18.000,149.99,1.64
20210614,2021-06-14,2021,6,June,2021,24,202124,2021-06-14,RBN,Rabbona,1,153.00,153.00,1.000,153.00,1.00
20210615,2021-06-15,2021,6,June,2021,24,202124,2021-06-14,PA,Pasion Albiverde (Store),5,1124.93,224.99,9.000,124.99,1.80
20210615,2021-06-15,2021,6,June,2021,24,202124,2021-06-14,RBN,Rabbona,5,689.95,137.99,7.000,98.56,1.40
20210616,2021-06-16,2021,6,June,2021,24,202124,2021-06-14,PA,Pasion Albiverde (Store),1,312.00,312.00,2.000,156.00,2.00
20210616,2021-06-16,2021,6,June,2021,24,202124,2021-06-14,RBN,Rabbona,1,149.99,149.99,1.000,149.99,1.00
20210617,2021-06-17,2021,6,June,2021,24,202124,2021-06-14,PA,Pasion Albiverde (Store),6,1519.99,253.33,9.000,168.89,1.50
20210617,2021-06-17,2021,6,June,2021,24,202124,2021-06-14,RBN,Rabbona,1,145.00,145.00,1.000,145.00,1.00
20210618,2021-06-18,2021,6,June,2021,24,202124,2021-06-14,PA,Pasion Albiverde (Store),5,1080.97,216.19,7.000,154.42,1.40
20210618,2021-06-18,2021,6,June,2021,24,202124,2021-06-14,RBN,Rabbona,4,799.98,200.00,5.000,160.00,1.25
20210619,2021-06-19,2021,6,June,2021,24,202124,2021-06-14,PA,Pasion Albiverde (Store),1,376.99,376.99,2.000,188.50,2.00
20210619,2021-06-19,2021,6,June,2021,24,202124,2021-06-14,RBN,Rabbona,1,269.98,269.98,2.000,134.99,2.00
20210620,2021-06-20,2021,6,June,2021,24,202124,2021-06-14,RBN,Rabbona,2,294.99,147.50,2.000,147.50,1.00
20210621,2021-06-21,2021,6,June,2021,25,202125,2021-06-21,PA,Pasion Albiverde (Store),1,484.99,484.99,3.000,161.66,3.00
20210621,2021-06-21,2021,6,June,2021,25,202125,2021-06-21,RBN,Rabbona,1,279.98,279.98,2.000,139.99,2.00
20210622,2021-06-22,2021,6,June,2021,25,202125,2021-06-21,PA,Pasion Albiverde (Store),4,1088.97,272.24,7.000,155.57,1.75
20210622,2021-06-22,2021,6,June,2021,25,202125,2021-06-21,RBN,Rabbona,2,279.98,139.99,2.000,139.99,1.00
20210623,2021-06-23,2021,6,June,2021,25,202125,2021-06-21,PA,Pasion Albiverde (Store),2,376.99,188.50,3.000,125.66,1.50
20210623,2021-06-23,2021,6,June,2021,25,202125,2021-06-21,RBN,Rabbona,2,340.00,170.00,2.000,170.00,1.00
20210624,2021-06-24,2021,6,June,2021,25,202125,2021-06-21,PA,Pasion Albiverde (Store),1,179.99,179.99,1.000,179.99,1.00
20210625,2021-06-25,2021,6,June,2021,25,202125,2021-06-21,PA,Pasion Albiverde (Store),1,229.98,229.98,2.000,114.99,2.00
20210625,2021-06-25,2021,6,June,2021,25,202125,2021-06-21,RBN,Rabbona,1,195.00,195.00,1.000,195.00,1.00
20210626,2021-06-26,2021,6,June,2021,25,202125,2021-06-21,RBN,Rabbona,1,119.99,119.99,1.000,119.99,1.00
20210627,2021-06-27,2021,6,June,2021,25,202125,2021-06-21,PA,Pasion Albiverde (Store),1,399.97,399.97,3.000,133.32,3.00
20210628,2021-06-28,2021,6,June,2021,26,202126,2021-06-28,PA,Pasion Albiverde (Store),1,543.99,543.99,3.000,181.33,3.00
20210628,2021-06-28,2021,6,June,2021,26,202126,2021-06-28,RBN,Rabbona,1,135.00,135.00,1.000,135.00,1.00
20210629,2021-06-29,2021,6,June,2021,26,202126,2021-06-28,PA,Pasion Albiverde (Store),2,406.98,203.49,3.000,135.66,1.50
20210701,2021-07-01,2021,7,July,2021,26,202126,2021-06-28,PA,Pasion Albiverde (Store),5,1114.97,222.99,8.000,139.37,1.60
20210701,2021-07-01,2021,7,July,2021,26,202126,2021-06-28,RBN,Rabbona,3,524.99,175.00,4.000,131.25,1.33
20210702,2021-07-02,2021,7,July,2021,26,202126,2021-06-28,PA,Pasion Albiverde (Store),2,650.98,325.49,4.000,162.75,2.00
20210705,2021-07-05,2021,7,July,2021,27,202127,2021-07-05,PA,Pasion Albiverde (Store),1,138.00,138.00,1.000,138.00,1.00
20210705,2021-07-05,2021,7,July,2021,27,202127,2021-07-05,RBN,Rabbona,4,409.95,102.49,5.000,81.99,1.25
20210706,2021-07-06,2021,7,July,2021,27,202127,2021-07-05,PA,Pasion Albiverde (Store),3,364.99,121.66,3.000,121.66,1.00
20210707,2021-07-07,2021,7,July,2021,27,202127,2021-07-05,PA,Pasion Albiverde (Store),2,239.97,119.99,3.000,79.99,1.50
20210707,2021-07-07,2021,7,July,2021,27,202127,2021-07-05,RBN,Rabbona,6,514.92,85.82,9.000,57.21,1.50
20210708,2021-07-08,2021,7,July,2021,27,202127,2021-07-05,RBN,Rabbona,3,529.94,176.65,8.000,66.24,2.67
20210709,2021-07-09,2021,7,July,2021,27,202127,2021-07-05,PA,Pasion Albiverde (Store),1,187.99,187.99,2.000,94.00,2.00
20210709,2021-07-09,2021,7,July,2021,27,202127,2021-07-05,RBN,Rabbona,2,194.99,97.50,3.000,65.00,1.50
20210712,2021-07-12,2021,7,July,2021,28,202128,2021-07-12,PA,Pasion Albiverde (Store),1,197.00,197.00,1.000,197.00,1.00
20210712,2021-07-12,2021,7,July,2021,28,202128,2021-07-12,RBN,Rabbona,7,859.90,122.84,12.000,71.66,1.71
20210713,2021-07-13,2021,7,July,2021,28,202128,2021-07-12,RBN,Rabbona,2,474.97,237.49,4.000,118.74,2.00
20210714,2021-07-14,2021,7,July,2021,28,202128,2021-07-12,PA,Pasion Albiverde (Store),2,144.99,72.50,2.000,72.50,1.00
20210715,2021-07-15,2021,7,July,2021,28,202128,2021-07-12,PA,Pasion Albiverde (Store),2,549.96,274.98,6.000,91.66,3.00
20210715,2021-07-15,2021,7,July,2021,28,202128,2021-07-12,RBN,Rabbona,1,70.00,70.00,2.000,35.00,2.00
20210716,2021-07-16,2021,7,July,2021,28,202128,2021-07-12,PA,Pasion Albiverde (Store),9,1429.90,158.88,14.000,102.14,1.56
20210717,2021-07-17,2021,7,July,2021,28,202128,2021-07-12,PA,Pasion Albiverde (Store),1,125.00,125.00,1.000,125.00,1.00
20210719,2021-07-19,2021,7,July,2021,29,202129,2021-07-19,PA,Pasion Albiverde (Store),7,1299.93,185.70,14.000,92.85,2.00
20210720,2021-07-20,2021,7,July,2021,29,202129,2021-07-19,PA,Pasion Albiverde (Store),4,629.98,157.50,6.000,105.00,1.50
20210720,2021-07-20,2021,7,July,2021,29,202129,2021-07-19,RBN,Rabbona,3,279.95,93.32,5.000,55.99,1.67
20210721,2021-07-21,2021,7,July,2021,29,202129,2021-07-19,PA,Pasion Albiverde (Store),8,1074.92,134.37,11.000,97.72,1.38
20210721,2021-07-21,2021,7,July,2021,29,202129,2021-07-19,RBN,Rabbona,5,704.93,140.99,7.000,100.70,1.40
20210722,2021-07-22,2021,7,July,2021,29,202129,2021-07-19,PA,Pasion Albiverde (Store),7,979.95,139.99,9.000,108.88,1.29
20210722,2021-07-22,2021,7,July,2021,29,202129,2021-07-19,RBN,Rabbona,5,624.92,124.98,9.000,69.44,1.80
20210723,2021-07-23,2021,7,July,2021,29,202129,2021-07-19,PA,Pasion Albiverde (Store),3,609.93,203.31,7.000,87.13,2.33
20210723,2021-07-23,2021,7,July,2021,29,202129,2021-07-19,RBN,Rabbona,5,439.92,87.98,8.000,54.99,1.60
20210724,2021-07-24,2021,7,July,2021,29,202129,2021-07-19,PA,Pasion Albiverde (Store),1,149.99,149.99,1.000,149.99,1.00
20210726,2021-07-26,2021,7,July,2021,30,202130,2021-07-26,PA,Pasion Albiverde (Store),1,89.99,89.99,1.000,89.99,1.00
20210726,2021-07-26,2021,7,July,2021,30,202130,2021-07-26,RBN,Rabbona,1,79.98,79.98,2.000,39.99,2.00
20210727,2021-07-27,2021,7,July,2021,30,202130,2021-07-26,PA,Pasion Albiverde (Store),1,159.98,159.98,2.000,79.99,2.00
20210727,2021-07-27,2021,7,July,2021,30,202130,2021-07-26,RBN,Rabbona,7,629.90,89.99,10.000,62.99,1.43
20210728,2021-07-28,2021,7,July,2021,30,202130,2021-07-26,PA,Pasion Albiverde (Store),1,125.00,125.00,1.000,125.00,1.00
20210728,2021-07-28,2021,7,July,2021,30,202130,2021-07-26,RBN,Rabbona,4,597.94,149.49,7.000,85.42,1.75
20210729,2021-07-29,2021,7,July,2021,30,202130,2021-07-26,PA,Pasion Albiverde (Store),2,344.98,172.49,3.000,114.99,1.50
20210729,2021-07-29,2021,7,July,2021,30,202130,2021-07-26,RBN,Rabbona,4,362.97,90.74,5.000,72.59,1.25
20210730,2021-07-30,2021,7,July,2021,30,202130,2021-07-26,PA,Pasion Albiverde (Store),3,509.94,169.98,6.000,84.99,2.00
20210730,2021-07-30,2021,7,July,2021,30,202130,2021-07-26,RBN,Rabbona,4,709.92,177.48,8.000,88.74,2.00
20210731,2021-07-31,2021,7,July,2021,30,202130,2021-07-26,PA,Pasion Albiverde (Store),1,214.99,214.99,2.000,107.50,2.00
20210731,2021-07-31,2021,7,July,2021,30,202130,2021-07-26,RBN,Rabbona,1,149.99,149.99,1.000,149.99,1.00
20210802,2021-08-02,2021,8,August,2021,31,202131,2021-08-02,PA,Pasion Albiverde (Store),2,526.95,263.48,6.000,87.83,3.00
20210802,2021-08-02,2021,8,August,2021,31,202131,2021-08-02,RBN,Rabbona,8,1169.88,146.24,13.000,89.99,1.63
20210803,2021-08-03,2021,8,August,2021,31,202131,2021-08-02,PA,Pasion Albiverde (Store),1,129.00,129.00,1.000,129.00,1.00
20210803,2021-08-03,2021,8,August,2021,31,202131,2021-08-02,RBN,Rabbona,3,377.97,125.99,4.000,94.49,1.33
20210804,2021-08-04,2021,8,August,2021,31,202131,2021-08-02,PA,Pasion Albiverde (Store),4,658.93,164.73,9.000,73.21,2.25
20210804,2021-08-04,2021,8,August,2021,31,202131,2021-08-02,RBN,Rabbona,4,479.95,119.99,6.000,79.99,1.50
20210805,2021-08-05,2021,8,August,2021,31,202131,2021-08-02,PA,Pasion Albiverde (Store),2,99.98,49.99,2.000,49.99,1.00
20210805,2021-08-05,2021,8,August,2021,31,202131,2021-08-02,RBN,Rabbona,8,1033.92,129.24,12.000,86.16,1.50
20210806,2021-08-06,2021,8,August,2021,31,202131,2021-08-02,PA,Pasion Albiverde (Store),2,649.95,324.98,7.000,92.85,3.50
20210806,2021-08-06,2021,8,August,2021,31,202131,2021-08-02,RBN,Rabbona,3,487.94,162.65,7.000,69.71,2.33
20210807,2021-08-07,2021,8,August,2021,31,202131,2021-08-02,PA,Pasion Albiverde (Store),2,254.99,127.50,2.000,127.50,1.00
20210807,2021-08-07,2021,8,August,2021,31,202131,2021-08-02,RBN,Rabbona,8,1712.79,214.10,23.000,74.47,2.88
20210808,2021-08-08,2021,8,August,2021,31,202131,2021-08-02,PA,Pasion Albiverde (Store),2,299.97,149.99,3.000,99.99,1.50
20210809,2021-08-09,2021,8,August,2021,32,202132,2021-08-09,PA,Pasion Albiverde (Store),2,367.97,183.99,4.000,91.99,2.00
20210809,2021-08-09,2021,8,August,2021,32,202132,2021-08-09,RBN,Rabbona,3,449.99,150.00,3.000,150.00,1.00
20210810,2021-08-10,2021,8,August,2021,32,202132,2021-08-09,PA,Pasion Albiverde (Store),1,115.00,115.00,1.000,115.00,1.00
20210810,2021-08-10,2021,8,August,2021,32,202132,2021-08-09,RBN,Rabbona,2,589.98,294.99,4.000,147.50,2.00
20210811,2021-08-11,2021,8,August,2021,32,202132,2021-08-09,RBN,Rabbona,1,239.98,239.98,2.000,119.99,2.00
20210812,2021-08-12,2021,8,August,2021,32,202132,2021-08-09,PA,Pasion Albiverde (Store),1,457.97,457.97,4.000,114.49,4.00
20210812,2021-08-12,2021,8,August,2021,32,202132,2021-08-09,RBN,Rabbona,1,244.99,244.99,2.000,122.50,2.00
